region_id,lobe_id,index_id,index_name,event_type,scale,lobe_number,lobe_start,lobe_end,lobe_start_position,lobe_end_position,representative_date,representative_position,representative_price,relative_anchor_price,core_days,gap_from_previous_lobe,small_pivot_count,small_pivot_dates,label_version
cni2000_medium_bottom_20100521,cni2000_medium_bottom_20100521_lobe_01,cni2000,国证2000,bottom,medium,1,2010-05-18,2010-05-18,89,89,2010-05-18,89,2965.65,0.011794287429889305,1,,0,,top_bottom_regions_v1
cni2000_medium_bottom_20100521,cni2000_medium_bottom_20100521_lobe_02,cni2000,国证2000,bottom,medium,2,2010-05-21,2010-05-21,92,92,2010-05-21,92,2931.08,0.0,1,2,1,2010-05-21,top_bottom_regions_v1
cni2000_medium_top_20100610,cni2000_medium_top_20100610_lobe_01,cni2000,国证2000,top,medium,1,2010-06-09,2010-06-18,105,109,2010-06-10,106,3405.74,0.0,5,,1,2010-06-10,top_bottom_regions_v1
cni2000_medium_top_20100610,cni2000_medium_top_20100610_lobe_02,cni2000,国证2000,top,medium,2,2010-06-22,2010-06-23,111,112,2010-06-23,112,3319.94,-0.02519276280632099,2,1,1,2010-06-23,top_bottom_regions_v1
cni2000_medium_bottom_20100702,cni2000_medium_bottom_20100702_lobe_01,cni2000,国证2000,bottom,medium,1,2010-07-02,2010-07-05,119,120,2010-07-02,119,2752.58,0.0,2,,1,2010-07-02,top_bottom_regions_v1
cni2000_medium_top_20101111,cni2000_medium_top_20101111_lobe_01,cni2000,国证2000,top,medium,1,2010-11-08,2010-11-12,202,206,2010-11-11,205,4519.16,0.0,5,,1,2010-11-11,top_bottom_regions_v1
cni2000_medium_bottom_20110125,cni2000_medium_bottom_20110125_lobe_01,cni2000,国证2000,bottom,medium,1,2011-01-24,2011-01-27,256,259,2011-01-25,257,3603.83,0.0,4,,1,2011-01-25,top_bottom_regions_v1
cni2000_medium_top_20110328,cni2000_medium_top_20110328_lobe_01,cni2000,国证2000,top,medium,1,2011-03-01,2011-03-03,277,279,2011-03-01,277,4256.22,-0.01967233504467214,3,,0,,top_bottom_regions_v1
cni2000_medium_top_20110328,cni2000_medium_top_20110328_lobe_02,cni2000,国证2000,top,medium,2,2011-03-07,2011-03-30,281,298,2011-03-28,296,4341.63,0.0,18,1,1,2011-03-28,top_bottom_regions_v1
cni2000_medium_top_20110328,cni2000_medium_top_20110328_lobe_03,cni2000,国证2000,top,medium,3,2011-04-08,2011-04-25,303,314,2011-04-21,312,4303.39,-0.008807751927271457,12,4,0,,top_bottom_regions_v1
cni2000_medium_bottom_20110620,cni2000_medium_bottom_20110620_lobe_01,cni2000,国证2000,bottom,medium,1,2011-06-17,2011-06-23,351,355,2011-06-20,352,3502.53,0.0,5,,1,2011-06-20,top_bottom_regions_v1
cni2000_medium_top_20110718,cni2000_medium_top_20110718_lobe_01,cni2000,国证2000,top,medium,1,2011-07-07,2011-07-07,365,365,2011-07-07,365,4019.03,-0.027457955232909836,1,,0,,top_bottom_regions_v1
cni2000_medium_top_20110718,cni2000_medium_top_20110718_lobe_02,cni2000,国证2000,top,medium,2,2011-07-11,2011-07-11,367,367,2011-07-11,367,4012.26,-0.029096188747731344,1,1,0,,top_bottom_regions_v1
cni2000_medium_top_20110718,cni2000_medium_top_20110718_lobe_03,cni2000,国证2000,top,medium,3,2011-07-13,2011-07-25,369,377,2011-07-18,372,4132.5,0.0,9,1,1,2011-07-18,top_bottom_regions_v1
cni2000_medium_bottom_20110809,cni2000_medium_bottom_20110809_lobe_01,cni2000,国证2000,bottom,medium,1,2011-08-09,2011-08-09,388,388,2011-08-09,388,3500.35,0.0,1,,1,2011-08-09,top_bottom_regions_v1
cni2000_medium_top_20110830,cni2000_medium_top_20110830_lobe_01,cni2000,国证2000,top,medium,1,2011-08-22,2011-09-01,397,405,2011-08-30,403,3940.35,0.0,9,,1,2011-08-30,top_bottom_regions_v1
cni2000_medium_bottom_20111024,cni2000_medium_bottom_20111024_lobe_01,cni2000,国证2000,bottom,medium,1,2011-10-21,2011-10-24,435,436,2011-10-24,436,3152.35,0.0,2,,1,2011-10-24,top_bottom_regions_v1
cni2000_medium_top_20111115,cni2000_medium_top_20111115_lobe_01,cni2000,国证2000,top,medium,1,2011-11-04,2011-11-17,445,454,2011-11-15,452,3709.55,0.0,10,,1,2011-11-15,top_bottom_regions_v1
cni2000_medium_bottom_20120106,cni2000_medium_bottom_20120106_lobe_01,cni2000,国证2000,bottom,medium,1,2012-01-05,2012-01-09,487,489,2012-01-06,488,2591.05,0.0,3,,1,2012-01-06,top_bottom_regions_v1
cni2000_medium_bottom_20120106,cni2000_medium_bottom_20120106_lobe_02,cni2000,国证2000,bottom,medium,2,2012-01-16,2012-01-17,494,495,2012-01-17,495,2631.73,0.015700198761120054,2,4,1,2012-01-17,top_bottom_regions_v1
cni2000_medium_top_20120314,cni2000_medium_top_20120314_lobe_01,cni2000,国证2000,top,medium,1,2012-03-09,2012-03-14,528,531,2012-03-14,531,3374.89,0.0,4,,1,2012-03-14,top_bottom_regions_v1
cni2000_medium_top_20120314,cni2000_medium_top_20120314_lobe_02,cni2000,国证2000,top,medium,2,2012-03-19,2012-03-19,534,534,2012-03-19,534,3282.49,-0.027378670119618698,1,2,0,,top_bottom_regions_v1
cni2000_medium_bottom_20121204,cni2000_medium_bottom_20121204_lobe_01,cni2000,国证2000,bottom,medium,1,2012-11-29,2012-12-05,706,710,2012-12-04,709,2382.29,0.0,5,,1,2012-12-04,top_bottom_regions_v1
cni2000_medium_top_20130531,cni2000_medium_top_20130531_lobe_01,cni2000,国证2000,top,medium,1,2013-05-21,2013-06-04,816,826,2013-05-31,824,3550.28,0.0,11,,1,2013-05-31,top_bottom_regions_v1
cni2000_medium_bottom_20130625,cni2000_medium_bottom_20130625_lobe_01,cni2000,国证2000,bottom,medium,1,2013-06-25,2013-06-25,838,838,2013-06-25,838,2787.28,0.0,1,,1,2013-06-25,top_bottom_regions_v1
cni2000_medium_top_20140219,cni2000_medium_top_20140219_lobe_01,cni2000,国证2000,top,medium,1,2014-02-14,2014-02-25,993,1000,2014-02-19,996,4406.57,0.0,8,,1,2014-02-19,top_bottom_regions_v1
cni2000_medium_top_20140219,cni2000_medium_top_20140219_lobe_02,cni2000,国证2000,top,medium,2,2014-03-05,2014-03-07,1006,1008,2014-03-05,1006,4293.34,-0.02569572252341379,3,5,0,,top_bottom_regions_v1
cni2000_medium_bottom_20140429,cni2000_medium_bottom_20140429_lobe_01,cni2000,国证2000,bottom,medium,1,2014-04-28,2014-05-05,1043,1046,2014-04-29,1044,3850.74,0.0,4,,1,2014-04-29,top_bottom_regions_v1
cni2000_medium_bottom_20140429,cni2000_medium_bottom_20140429_lobe_02,cni2000,国证2000,bottom,medium,2,2014-05-07,2014-05-12,1048,1051,2014-05-09,1050,3889.86,0.010159086305489451,4,1,0,,top_bottom_regions_v1
cni2000_medium_bottom_20140429,cni2000_medium_bottom_20140429_lobe_03,cni2000,国证2000,bottom,medium,3,2014-05-15,2014-05-23,1054,1060,2014-05-16,1055,3870.57,0.0051496595459574745,7,2,0,,top_bottom_regions_v1
cni2000_medium_top_20150615,cni2000_medium_top_20150615_lobe_01,cni2000,国证2000,top,medium,1,2015-06-11,2015-06-15,1318,1320,2015-06-15,1320,14015.45,0.0,3,,1,2015-06-15,top_bottom_regions_v1
cni2000_medium_bottom_20150630,cni2000_medium_bottom_20150630_lobe_01,cni2000,国证2000,bottom,medium,1,2015-06-30,2015-06-30,1330,1330,2015-06-30,1330,9495.15,0.0,1,,1,2015-06-30,top_bottom_regions_v1
cni2000_medium_top_20150701,cni2000_medium_top_20150701_lobe_01,cni2000,国证2000,top,medium,1,2015-07-01,2015-07-01,1331,1331,2015-07-01,1331,10823.8,0.0,1,,1,2015-07-01,top_bottom_regions_v1
cni2000_medium_bottom_20150709,cni2000_medium_bottom_20150709_lobe_01,cni2000,国证2000,bottom,medium,1,2015-07-08,2015-07-09,1336,1337,2015-07-09,1337,7525.98,0.0,2,,1,2015-07-09,top_bottom_regions_v1
cni2000_medium_top_20150724,cni2000_medium_top_20150724_lobe_01,cni2000,国证2000,top,medium,1,2015-07-23,2015-07-27,1347,1349,2015-07-24,1348,10063.89,0.0,3,,1,2015-07-24,top_bottom_regions_v1
cni2000_medium_bottom_20150803,cni2000_medium_bottom_20150803_lobe_01,cni2000,国证2000,bottom,medium,1,2015-08-03,2015-08-04,1354,1355,2015-08-03,1354,8202.95,0.0,2,,1,2015-08-03,top_bottom_regions_v1
cni2000_medium_top_20150818,cni2000_medium_top_20150818_lobe_01,cni2000,国证2000,top,medium,1,2015-08-14,2015-08-18,1363,1365,2015-08-18,1365,10015.64,0.0,3,,1,2015-08-18,top_bottom_regions_v1
cni2000_medium_bottom_20150902,cni2000_medium_bottom_20150902_lobe_01,cni2000,国证2000,bottom,medium,1,2015-09-02,2015-09-08,1376,1378,2015-09-02,1376,6747.18,0.0,3,,1,2015-09-02,top_bottom_regions_v1
cni2000_medium_top_20150914,cni2000_medium_top_20150914_lobe_01,cni2000,国证2000,top,medium,1,2015-09-10,2015-09-14,1380,1382,2015-09-14,1382,7589.19,0.0,3,,1,2015-09-14,top_bottom_regions_v1
cni2000_medium_bottom_20150915,cni2000_medium_bottom_20150915_lobe_01,cni2000,国证2000,bottom,medium,1,2015-09-15,2015-09-16,1383,1384,2015-09-15,1383,6648.17,0.0,2,,1,2015-09-15,top_bottom_regions_v1
cni2000_medium_top_20151228,cni2000_medium_top_20151228_lobe_01,cni2000,国证2000,top,medium,1,2015-12-17,2016-01-04,1445,1456,2015-12-28,1452,10507.69,0.0,12,,1,2015-12-28,top_bottom_regions_v1
cni2000_medium_bottom_20160129,cni2000_medium_bottom_20160129_lobe_01,cni2000,国证2000,bottom,medium,1,2016-01-27,2016-02-01,1473,1476,2016-01-29,1475,6956.91,0.0,4,,1,2016-01-29,top_bottom_regions_v1
cni2000_medium_top_20160223,cni2000_medium_top_20160223_lobe_01,cni2000,国证2000,top,medium,1,2016-02-17,2016-02-25,1483,1489,2016-02-23,1487,8314.29,0.0,7,,1,2016-02-23,top_bottom_regions_v1
cni2000_medium_bottom_20160301,cni2000_medium_bottom_20160301_lobe_01,cni2000,国证2000,bottom,medium,1,2016-02-29,2016-03-01,1491,1492,2016-03-01,1492,6975.02,0.0,2,,1,2016-03-01,top_bottom_regions_v1
cni2000_medium_bottom_20160301,cni2000_medium_bottom_20160301_lobe_02,cni2000,国证2000,bottom,medium,2,2016-03-11,2016-03-11,1500,1500,2016-03-11,1500,7158.67,0.02632967360667071,1,7,1,2016-03-11,top_bottom_regions_v1
cni2000_medium_top_20160415,cni2000_medium_top_20160415_lobe_01,cni2000,国证2000,top,medium,1,2016-04-05,2016-04-07,1516,1518,2016-04-07,1518,8686.42,-0.01810750106537995,3,,0,,top_bottom_regions_v1
cni2000_medium_top_20160415,cni2000_medium_top_20160415_lobe_02,cni2000,国证2000,top,medium,2,2016-04-11,2016-04-20,1520,1527,2016-04-15,1524,8846.61,0.0,8,1,1,2016-04-15,top_bottom_regions_v1
cni2000_medium_bottom_20160512,cni2000_medium_bottom_20160512_lobe_01,cni2000,国证2000,bottom,medium,1,2016-05-12,2016-05-16,1542,1544,2016-05-12,1542,7579.28,0.0,3,,1,2016-05-12,top_bottom_regions_v1
cni2000_medium_bottom_20160512,cni2000_medium_bottom_20160512_lobe_02,cni2000,国证2000,bottom,medium,2,2016-05-18,2016-05-20,1546,1548,2016-05-18,1546,7591.21,0.0015740281398761713,3,1,0,,top_bottom_regions_v1
cni2000_medium_bottom_20160512,cni2000_medium_bottom_20160512_lobe_03,cni2000,国证2000,bottom,medium,3,2016-05-26,2016-05-26,1552,1552,2016-05-26,1552,7677.06,0.012900961568909075,1,3,0,,top_bottom_regions_v1
cni2000_medium_bottom_20160512,cni2000_medium_bottom_20160512_lobe_04,cni2000,国证2000,bottom,medium,4,2016-05-30,2016-05-30,1554,1554,2016-05-30,1554,7774.76,0.02579136804551352,1,1,0,,top_bottom_regions_v1
cni2000_medium_top_20161123,cni2000_medium_top_20161123_lobe_01,cni2000,国证2000,top,medium,1,2016-11-03,2016-11-03,1658,1658,2016-11-03,1658,9432.61,-0.029525936793630136,1,,0,,top_bottom_regions_v1
cni2000_medium_top_20161123,cni2000_medium_top_20161123_lobe_02,cni2000,国证2000,top,medium,2,2016-11-08,2016-12-02,1661,1679,2016-11-23,1672,9719.59,0.0,19,2,1,2016-11-23,top_bottom_regions_v1
cni2000_medium_bottom_20170116,cni2000_medium_bottom_20170116_lobe_01,cni2000,国证2000,bottom,medium,1,2017-01-16,2017-01-17,1709,1710,2017-01-16,1709,8240.74,0.0,2,,1,2017-01-16,top_bottom_regions_v1
cni2000_medium_bottom_20170116,cni2000_medium_bottom_20170116_lobe_02,cni2000,国证2000,bottom,medium,2,2017-01-19,2017-01-20,1712,1713,2017-01-19,1712,8470.47,0.027877350820435964,2,1,0,,top_bottom_regions_v1
cni2000_medium_top_20170317,cni2000_medium_top_20170317_lobe_01,cni2000,国证2000,top,medium,1,2017-02-21,2017-03-30,1730,1757,2017-03-17,1748,9293.27,0.0,28,,1,2017-03-17,top_bottom_regions_v1
cni2000_medium_top_20170317,cni2000_medium_top_20170317_lobe_02,cni2000,国证2000,top,medium,2,2017-04-05,2017-04-14,1759,1766,2017-04-07,1761,9163.15,-0.014001530139552631,8,1,0,,top_bottom_regions_v1
cni2000_medium_bottom_20170602,cni2000_medium_bottom_20170602_lobe_01,cni2000,国证2000,bottom,medium,1,2017-05-23,2017-05-25,1792,1794,2017-05-24,1793,7522.23,0.009790181627803873,3,,0,,top_bottom_regions_v1
cni2000_medium_bottom_20170602,cni2000_medium_bottom_20170602_lobe_02,cni2000,国证2000,bottom,medium,2,2017-06-01,2017-06-06,1797,1800,2017-06-02,1798,7449.3,0.0,4,2,1,2017-06-02,top_bottom_regions_v1
cni2000_medium_top_20171011,cni2000_medium_top_20171011_lobe_01,cni2000,国证2000,top,medium,1,2017-09-06,2017-09-25,1866,1879,2017-09-21,1877,8467.22,-0.004141169054023508,14,,0,,top_bottom_regions_v1
cni2000_medium_top_20171011,cni2000_medium_top_20171011_lobe_02,cni2000,国证2000,top,medium,2,2017-09-27,2017-10-18,1881,1891,2017-10-11,1886,8502.43,0.0,11,1,1,2017-10-11,top_bottom_regions_v1
cni2000_medium_top_20171011,cni2000_medium_top_20171011_lobe_03,cni2000,国证2000,top,medium,3,2017-10-20,2017-10-30,1893,1899,2017-10-26,1897,8352.59,-0.017623197133054935,7,1,0,,top_bottom_regions_v1
cni2000_medium_bottom_20180209,cni2000_medium_bottom_20180209_lobe_01,cni2000,国证2000,bottom,medium,1,2018-02-06,2018-02-12,1969,1973,2018-02-09,1972,6376.34,0.0,5,,1,2018-02-09,top_bottom_regions_v1
cni2000_medium_top_20180313,cni2000_medium_top_20180313_lobe_01,cni2000,国证2000,top,medium,1,2018-03-09,2018-03-22,1987,1996,2018-03-13,1989,7329.73,0.0,10,,1,2018-03-13,top_bottom_regions_v1
cni2000_medium_top_20180313,cni2000_medium_top_20180313_lobe_02,cni2000,国证2000,top,medium,2,2018-03-30,2018-04-12,2002,2009,2018-04-02,2003,7260.3,-0.009472381656623008,8,5,1,2018-04-02,top_bottom_regions_v1
cni2000_medium_bottom_20181019,cni2000_medium_bottom_20181019_lobe_01,cni2000,国证2000,bottom,medium,1,2018-10-18,2018-10-19,2135,2136,2018-10-19,2136,4541.89,0.0,2,,1,2018-10-19,top_bottom_regions_v1
cni2000_medium_top_20181116,cni2000_medium_top_20181116_lobe_01,cni2000,国证2000,top,medium,1,2018-11-13,2018-11-23,2153,2161,2018-11-16,2156,5550.99,0.0,9,,1,2018-11-16,top_bottom_regions_v1
cni2000_medium_top_20181116,cni2000_medium_top_20181116_lobe_02,cni2000,国证2000,top,medium,2,2018-12-03,2018-12-05,2167,2169,2018-12-04,2168,5418.75,-0.02382277755859763,3,5,1,2018-12-04,top_bottom_regions_v1
cni2000_medium_bottom_20190131,cni2000_medium_bottom_20190131_lobe_01,cni2000,国证2000,bottom,medium,1,2019-01-29,2019-02-01,2206,2209,2019-01-31,2208,4848.37,0.0,4,,1,2019-01-31,top_bottom_regions_v1
cni2000_medium_top_20190417,cni2000_medium_top_20190417_lobe_01,cni2000,国证2000,top,medium,1,2019-04-02,2019-04-25,2246,2262,2019-04-17,2256,7091.7,0.0,17,,1,2019-04-17,top_bottom_regions_v1
cni2000_medium_bottom_20190806,cni2000_medium_bottom_20190806_lobe_01,cni2000,国证2000,bottom,medium,1,2019-08-06,2019-08-13,2331,2336,2019-08-06,2331,5365.53,0.0,6,,1,2019-08-06,top_bottom_regions_v1
cni2000_medium_bottom_20190806,cni2000_medium_bottom_20190806_lobe_02,cni2000,国证2000,bottom,medium,2,2019-08-15,2019-08-15,2338,2338,2019-08-15,2338,5390.49,0.004651916958809288,1,1,0,,top_bottom_regions_v1
cni2000_medium_top_20200114,cni2000_medium_top_20200114_lobe_01,cni2000,国证2000,top,medium,1,2020-01-06,2020-01-20,2433,2443,2020-01-14,2439,6558.16,0.0,11,,1,2020-01-14,top_bottom_regions_v1
cni2000_medium_bottom_20200204,cni2000_medium_bottom_20200204_lobe_01,cni2000,国证2000,bottom,medium,1,2020-02-04,2020-02-04,2448,2448,2020-02-04,2448,5371.07,0.0,1,,1,2020-02-04,top_bottom_regions_v1
cni2000_medium_top_20200306,cni2000_medium_top_20200306_lobe_01,cni2000,国证2000,top,medium,1,2020-02-21,2020-02-27,2461,2465,2020-02-25,2463,6910.92,-0.006400745315896517,5,,1,2020-02-25,top_bottom_regions_v1
cni2000_medium_top_20200306,cni2000_medium_top_20200306_lobe_02,cni2000,国证2000,top,medium,2,2020-03-03,2020-03-11,2468,2474,2020-03-06,2471,6955.44,0.0,7,2,2,2020-03-06|2020-03-11,top_bottom_regions_v1
cni2000_medium_bottom_20200428,cni2000_medium_bottom_20200428_lobe_01,cni2000,国证2000,bottom,medium,1,2020-04-28,2020-04-29,2507,2508,2020-04-28,2507,5922.01,0.0,2,,1,2020-04-28,top_bottom_regions_v1
cni2000_medium_top_20200818,cni2000_medium_top_20200818_lobe_01,cni2000,国证2000,top,medium,1,2020-08-03,2020-08-11,2571,2577,2020-08-06,2574,8024.0,-0.004765318601610891,7,,1,2020-08-06,top_bottom_regions_v1
cni2000_medium_top_20200818,cni2000_medium_top_20200818_lobe_02,cni2000,国证2000,top,medium,2,2020-08-17,2020-09-09,2581,2598,2020-08-18,2582,8062.42,0.0,18,3,1,2020-08-18,top_bottom_regions_v1
cni2000_medium_bottom_20210208,cni2000_medium_bottom_20210208_lobe_01,cni2000,国证2000,bottom,medium,1,2021-02-04,2021-02-09,2697,2700,2021-02-08,2699,6336.36,0.0,4,,1,2021-02-08,top_bottom_regions_v1
cni2000_medium_top_20220104,cni2000_medium_top_20220104_lobe_01,cni2000,国证2000,top,medium,1,2021-12-06,2021-12-06,2897,2897,2021-12-06,2897,9132.53,-0.023282849726691146,1,,0,,top_bottom_regions_v1
cni2000_medium_top_20220104,cni2000_medium_top_20220104_lobe_02,cni2000,国证2000,top,medium,2,2021-12-13,2022-01-20,2902,2929,2022-01-04,2917,9350.23,0.0,28,4,1,2022-01-04,top_bottom_regions_v1
cni2000_medium_bottom_20220427,cni2000_medium_bottom_20220427_lobe_01,cni2000,国证2000,bottom,medium,1,2022-04-26,2022-04-27,2990,2991,2022-04-27,2991,6200.88,0.0,2,,1,2022-04-27,top_bottom_regions_v1
cni2000_medium_top_20220819,cni2000_medium_top_20220819_lobe_01,cni2000,国证2000,top,medium,1,2022-08-11,2022-08-24,3063,3072,2022-08-19,3069,8869.34,0.0,10,,1,2022-08-19,top_bottom_regions_v1
cni2000_medium_bottom_20221011,cni2000_medium_bottom_20221011_lobe_01,cni2000,国证2000,bottom,medium,1,2022-09-30,2022-10-12,3098,3101,2022-10-11,3100,7175.38,0.0,4,,1,2022-10-11,top_bottom_regions_v1
cni2000_medium_top_20230216,cni2000_medium_top_20230216_lobe_01,cni2000,国证2000,top,medium,1,2023-02-01,2023-03-09,3175,3201,2023-02-16,3186,8727.15,0.0,27,,1,2023-02-16,top_bottom_regions_v1
cni2000_medium_bottom_20231023,cni2000_medium_bottom_20231023_lobe_01,cni2000,国证2000,bottom,medium,1,2023-10-20,2023-10-26,3350,3354,2023-10-23,3351,7084.39,0.0,5,,1,2023-10-23,top_bottom_regions_v1
cni2000_medium_top_20231121,cni2000_medium_top_20231121_lobe_01,cni2000,国证2000,top,medium,1,2023-11-07,2023-11-09,3362,3364,2023-11-09,3364,7865.27,-0.021654708832543834,3,,0,,top_bottom_regions_v1
cni2000_medium_top_20231121,cni2000_medium_top_20231121_lobe_02,cni2000,国证2000,top,medium,2,2023-11-13,2023-12-06,3366,3383,2023-11-21,3372,8039.36,0.0,18,1,1,2023-11-21,top_bottom_regions_v1
cni2000_medium_top_20231121,cni2000_medium_top_20231121_lobe_03,cni2000,国证2000,top,medium,3,2023-12-12,2023-12-14,3387,3389,2023-12-13,3388,7833.28,-0.025633881303984363,3,3,0,,top_bottom_regions_v1
cni2000_medium_bottom_20240206,cni2000_medium_bottom_20240206_lobe_01,cni2000,国证2000,bottom,medium,1,2024-02-05,2024-02-06,3425,3426,2024-02-06,3426,5133.36,0.0,2,,1,2024-02-06,top_bottom_regions_v1
cni2000_medium_top_20240321,cni2000_medium_top_20240321_lobe_01,cni2000,国证2000,top,medium,1,2024-03-13,2024-03-13,3446,3446,2024-03-13,3446,7025.69,-0.02804086116114546,1,,0,,top_bottom_regions_v1
cni2000_medium_top_20240321,cni2000_medium_top_20240321_lobe_02,cni2000,国证2000,top,medium,2,2024-03-15,2024-03-25,3448,3454,2024-03-21,3452,7228.38,0.0,7,1,1,2024-03-21,top_bottom_regions_v1
cni2000_medium_top_20240321,cni2000_medium_top_20240321_lobe_03,cni2000,国证2000,top,medium,3,2024-04-01,2024-04-02,3459,3460,2024-04-01,3459,7064.27,-0.022703565667549275,2,4,0,,top_bottom_regions_v1
cni2000_medium_bottom_20240416,cni2000_medium_bottom_20240416_lobe_01,cni2000,国证2000,bottom,medium,1,2024-04-16,2024-04-17,3468,3469,2024-04-16,3468,6228.87,0.0,2,,1,2024-04-16,top_bottom_regions_v1
cni2000_medium_bottom_20240416,cni2000_medium_bottom_20240416_lobe_02,cni2000,国证2000,bottom,medium,2,2024-04-22,2024-04-22,3472,3472,2024-04-22,3472,6406.13,0.02845781016460447,1,2,0,,top_bottom_regions_v1
cni2000_medium_top_20240510,cni2000_medium_top_20240510_lobe_01,cni2000,国证2000,top,medium,1,2024-04-29,2024-05-23,3477,3492,2024-05-10,3483,7058.44,0.0,16,,1,2024-05-10,top_bottom_regions_v1
cni2000_medium_bottom_20240918,cni2000_medium_bottom_20240918_lobe_01,cni2000,国证2000,bottom,medium,1,2024-08-23,2024-08-23,3557,3557,2024-08-23,3557,5544.09,0.02669854368212854,1,,0,,top_bottom_regions_v1
cni2000_medium_bottom_20240918,cni2000_medium_bottom_20240918_lobe_02,cni2000,国证2000,bottom,medium,2,2024-08-27,2024-08-29,3559,3561,2024-08-28,3560,5514.6,0.02123735166446905,3,1,0,,top_bottom_regions_v1
cni2000_medium_bottom_20240918,cni2000_medium_bottom_20240918_lobe_03,cni2000,国证2000,bottom,medium,3,2024-09-10,2024-09-10,3569,3569,2024-09-10,3569,5505.45,0.01954288211677202,1,7,0,,top_bottom_regions_v1
cni2000_medium_bottom_20240918,cni2000_medium_bottom_20240918_lobe_04,cni2000,国证2000,bottom,medium,4,2024-09-13,2024-09-23,3572,3576,2024-09-18,3573,5399.92,0.0,5,2,1,2024-09-18,top_bottom_regions_v1
cni2000_medium_top_20241008,cni2000_medium_top_20241008_lobe_01,cni2000,国证2000,top,medium,1,2024-10-08,2024-10-08,3582,3582,2024-10-08,3582,8028.81,0.0,1,,1,2024-10-08,top_bottom_regions_v1
cni2000_medium_bottom_20241014,cni2000_medium_bottom_20241014_lobe_01,cni2000,国证2000,bottom,medium,1,2024-10-11,2024-10-14,3585,3586,2024-10-14,3586,6644.93,0.0,2,,1,2024-10-14,top_bottom_regions_v1
cni2000_medium_bottom_20241014,cni2000_medium_bottom_20241014_lobe_02,cni2000,国证2000,bottom,medium,2,2024-10-16,2024-10-16,3588,3588,2024-10-16,3588,6755.47,0.016635239197403173,1,1,0,,top_bottom_regions_v1
cni2000_medium_bottom_20241014,cni2000_medium_bottom_20241014_lobe_03,cni2000,国证2000,bottom,medium,3,2024-10-18,2024-10-18,3590,3590,2024-10-18,3590,6836.9,0.028889694850058545,1,1,0,,top_bottom_regions_v1
cni2000_medium_top_20241212,cni2000_medium_top_20241212_lobe_01,cni2000,国证2000,top,medium,1,2024-12-06,2024-12-16,3625,3631,2024-12-12,3629,8319.14,0.0,7,,1,2024-12-12,top_bottom_regions_v1
