above_count_ma120,above_count_ma20,above_count_ma60,base_valid_count,breadth_ma120,breadth_ma20,breadth_ma60,date,industry_code,industry_name,universe_count,valid_count_ma120,valid_count_ma20,valid_count_ma60,rank_eligible_ma20,rank_ma20,is_top1_ma20,target_id,is_target_industry
0,64,2,103,0,0.6213592233,0.01941747573,2012-02-02,801080,电子I,104,103,103,103,True,20,False,,False
8,80,14,107,0.07476635514,0.7476635514,0.1308411215,2012-02-02,801090,交运设备I,107,107,107,107,True,13,False,,False
4,37,4,74,0.05405405405,0.5,0.05405405405,2012-02-02,801100,信息设备I,76,74,74,74,True,22,False,,False
1,27,6,35,0.02857142857,0.7714285714,0.1714285714,2012-02-02,801110,家用电器I,35,35,35,35,True,10,False,,False
2,33,4,51,0.03921568627,0.6470588235,0.07843137255,2012-02-02,801120,食品饮料I,51,51,51,51,True,17,False,,False
2,41,3,64,0.03125,0.640625,0.046875,2012-02-02,801130,纺织服装I,65,64,64,64,True,19,False,,False
2,48,3,71,0.02816901408,0.676056338,0.04225352113,2012-02-02,801140,轻工制造I,72,71,71,71,True,16,False,,False
4,79,4,144,0.02777777778,0.5486111111,0.02777777778,2012-02-02,801150,医药生物I,155,144,144,144,True,21,False,,False
10,58,11,79,0.1265822785,0.7341772152,0.1392405063,2012-02-02,801160,公用事业I,81,79,79,79,True,14,False,,False
7,72,9,78,0.08974358974,0.9230769231,0.1153846154,2012-02-02,801170,交通运输I,80,78,78,78,True,3,False,,False
14,115,22,132,0.1060606061,0.8712121212,0.1666666667,2012-02-02,801180,房地产I,135,132,132,132,True,5,False,,False
20,40,22,41,0.487804878,0.9756097561,0.5365853659,2012-02-02,801190,金融服务I,44,41,41,41,True,1,True,,False
1,56,5,82,0.01219512195,0.6829268293,0.06097560976,2012-02-02,801200,商业贸易I,88,82,82,82,True,15,False,,False
0,18,0,22,0,0.8181818182,0,2012-02-02,801210,休闲服务I,25,22,22,22,True,8,False,,False
5,46,2,106,0.04716981132,0.4339622642,0.01886792453,2012-02-02,801220,信息服务I,107,106,106,106,True,23,False,,False
0,25,0,30,0,0.8333333333,0,2012-02-02,801230,综合I,31,30,30,30,True,6,False,,False
3,64,3,70,0.04285714286,0.9142857143,0.04285714286,2012-02-03,801010,农林牧渔I,70,70,70,70,True,9,False,,False
6,43,14,46,0.1304347826,0.9347826087,0.3043478261,2012-02-03,801020,采掘I,50,46,46,46,True,7,False,,False
4,184,13,201,0.01990049751,0.9154228856,0.06467661692,2012-02-03,801030,化工I,204,201,201,201,True,8,False,,False
0,33,3,34,0,0.9705882353,0.08823529412,2012-02-03,801040,钢铁I,35,34,34,34,True,5,False,steel,True
5,67,27,69,0.07246376812,0.9710144928,0.3913043478,2012-02-03,801050,有色金属I,70,69,69,69,True,4,False,nonferrous,True
2,84,8,93,0.02150537634,0.9032258065,0.08602150538,2012-02-03,801060,建筑建材I,97,93,93,93,True,10,False,,False
9,227,22,271,0.0332103321,0.8376383764,0.08118081181,2012-02-03,801070,机械设备I,275,271,271,271,True,16,False,,False
3,84,7,100,0.03,0.84,0.07,2012-02-03,801080,电子I,104,100,100,100,True,14,False,,False
9,92,15,104,0.08653846154,0.8846153846,0.1442307692,2012-02-03,801090,交运设备I,107,104,104,104,True,12,False,,False
4,54,6,73,0.05479452055,0.7397260274,0.08219178082,2012-02-03,801100,信息设备I,76,73,73,73,True,22,False,,False
1,31,6,35,0.02857142857,0.8857142857,0.1714285714,2012-02-03,801110,家用电器I,35,35,35,35,True,11,False,,False
2,42,5,51,0.03921568627,0.8235294118,0.09803921569,2012-02-03,801120,食品饮料I,51,51,51,51,True,17,False,,False
2,49,3,62,0.03225806452,0.7903225806,0.04838709677,2012-02-03,801130,纺织服装I,65,62,62,62,True,20,False,,False
2,57,4,68,0.02941176471,0.8382352941,0.05882352941,2012-02-03,801140,轻工制造I,72,68,68,68,True,15,False,,False
4,110,4,147,0.02721088435,0.7482993197,0.02721088435,2012-02-03,801150,医药生物I,155,147,147,147,True,21,False,,False
