date,signal_id,direction,raw_value,triggered,universe_size,valid_count,version,new_high_low_net_composite,new_high_low_net_change_5d,change_available,new_high_count_60,new_low_count_60,new_high_low_net_count_60,new_high_ratio_60,new_low_ratio_60,new_high_low_net_ratio_60,valid_count_high_low_60,new_high_count_120,new_low_count_120,new_high_low_net_count_120,new_high_ratio_120,new_low_ratio_120,new_high_low_net_ratio_120,valid_count_high_low_120,new_high_count_250,new_low_count_250,new_high_low_net_count_250,new_high_ratio_250,new_low_ratio_250,new_high_low_net_ratio_250,valid_count_high_low_250,episode_id,episode_number,episode_day,episode_stage,event_onset,event_continuation,event_exit,event_capped_confirmation,capped_confirmation_reason,capped_confirmation_n
2012-05-24,new_high_low_breadth_top,top,-0.0005197505196666666,False,2054,1924,new_high_low_breadth_v1_20120104_20260814,-0.0005197505196666666,0.001225411961666667,True,73,97,-24,0.03673880221,0.04881731253,-0.01207851032,1987,49,25,24,0.0246602919,0.01258178158,0.01207851032,1987,18,21,-3,0.009355509356,0.01091476091,-0.001559251559,1924,,,,inactive,False,False,False,False,,2
2012-05-25,new_high_low_breadth_top,top,-0.04369526786,False,2054,1876,new_high_low_breadth_v1_20120104_20260814,-0.04369526786,-0.040150395883,True,36,228,-192,0.01856627127,0.1175863847,-0.09902011346,1939,26,52,-26,0.0134089737,0.0268179474,-0.0134089737,1939,8,43,-35,0.004264392324,0.02292110874,-0.01865671642,1876,,,,inactive,False,False,False,False,,2
2012-05-28,new_high_low_breadth_top,top,-0.08023063975,False,2054,1915,new_high_low_breadth_v1_20120104_20260814,-0.08023063975,-0.06199730202466666,True,66,419,-353,0.03343465046,0.2122593718,-0.1788247214,1974,48,99,-51,0.02431610942,0.05015197568,-0.02583586626,1974,14,83,-69,0.007310704961,0.04334203655,-0.03603133159,1915,,,,inactive,False,False,False,False,,2
2012-05-29,new_high_low_breadth_top,top,0.04021724954,False,2054,1913,new_high_low_breadth_v1_20120104_20260814,0.04021724954,0.025724007066999996,True,124,6,118,0.06288032454,0.003042596349,0.05983772819,1972,93,4,89,0.04716024341,0.002028397566,0.04513184584,1972,31,1,30,0.01620491375,0.0005227391532,0.01568217459,1913,,,,inactive,False,False,False,False,,2
2012-05-30,new_high_low_breadth_top,top,0.03248357671333333,False,2054,1922,new_high_low_breadth_v1_20120104_20260814,0.03248357671333333,0.019776176624999996,True,104,6,98,0.05257836198,0.003033367037,0.04954499494,1978,71,3,68,0.03589484328,0.001516683519,0.03437815976,1978,27,1,26,0.01404786681,0.0005202913632,0.01352757544,1922,,,,inactive,False,False,False,False,,2
2012-05-31,new_high_low_breadth_top,top,0.024520462550666672,False,2054,1921,new_high_low_breadth_v1_20120104_20260814,0.024520462550666672,0.02504021307033334,True,82,8,74,0.04145601618,0.004044489383,0.03741152679,1978,58,4,54,0.02932254803,0.002022244692,0.02730030334,1978,17,0,17,0.008849557522,0.0,0.008849557522,1921,,,,inactive,False,False,False,False,,2
2012-06-01,new_high_low_breadth_top,top,0.027290601346666665,False,2054,1930,new_high_low_breadth_v1_20120104_20260814,0.027290601346666665,0.07098586920666666,True,86,5,81,0.04328132864,0.002516356316,0.04076497232,1987,60,2,58,0.03019627579,0.001006542526,0.02918973327,1987,23,0,23,0.01191709845,0.0,0.01191709845,1930,,,,inactive,False,False,False,False,,2
2012-06-04,new_high_low_breadth_top,top,-0.018700706169333333,False,2054,1933,new_high_low_breadth_v1_20120104_20260814,-0.018700706169333333,0.06152993358066666,True,57,149,-92,0.028686462,0.07498741822,-0.04630095622,1987,37,39,-2,0.01862103674,0.01962757927,-0.001006542526,1987,13,30,-17,0.006725297465,0.01551991723,-0.008794619762,1933,,,,inactive,False,False,False,False,,2
2012-06-05,new_high_low_breadth_top,top,-0.034063881457,False,2054,1932,new_high_low_breadth_v1_20120104_20260814,-0.034063881457,-0.074281130997,True,39,194,-155,0.01964735516,0.09773299748,-0.07808564232,1985,31,47,-16,0.01561712846,0.02367758186,-0.008060453401,1985,8,39,-31,0.004140786749,0.0201863354,-0.01604554865,1932,,,,inactive,False,False,False,False,,2
2012-06-06,new_high_low_breadth_top,top,-0.04147859056,False,2054,1926,new_high_low_breadth_v1_20120104_20260814,-0.04147859056,-0.07396216727333332,True,32,210,-178,0.01617795753,0.1061678463,-0.08998988878,1978,29,54,-25,0.01466127401,0.02730030334,-0.01263902932,1978,5,47,-42,0.002596053998,0.02440290758,-0.02180685358,1926,,,,inactive,False,False,False,False,,2
2012-06-07,new_high_low_breadth_top,top,-0.05701067172666666,False,2054,1940,new_high_low_breadth_v1_20120104_20260814,-0.05701067172666666,-0.08153113427733333,True,28,263,-235,0.01406328478,0.1320944249,-0.1180311401,1991,21,67,-46,0.01054746359,0.03365143144,-0.02310396786,1991,4,62,-58,0.00206185567,0.03195876289,-0.02989690722,1940,,,,inactive,False,False,False,False,,2
2012-06-08,new_high_low_breadth_top,top,-0.07116631511,False,2054,1919,new_high_low_breadth_v1_20120104_20260814,-0.07116631511,-0.09845691645666667,True,26,311,-285,0.01322482197,0.1581892167,-0.1449643947,1966,23,85,-62,0.01169888098,0.04323499491,-0.03153611394,1966,4,75,-71,0.002084418968,0.03908285565,-0.03699843669,1919,,,,inactive,False,False,False,False,,2
2012-06-11,new_high_low_breadth_top,top,-0.03837178671,False,2054,1941,new_high_low_breadth_v1_20120104_20260814,-0.03837178671,-0.019671080540666668,True,54,221,-167,0.02714932127,0.1111111111,-0.08396178984,1989,39,61,-22,0.01960784314,0.03066867773,-0.01106083459,1989,14,53,-39,0.007212776919,0.02730551262,-0.0200927357,1941,,,,inactive,False,False,False,False,,2
2012-06-12,new_high_low_breadth_top,top,-0.004699568791333334,False,2054,1950,new_high_low_breadth_v1_20120104_20260814,-0.004699568791333334,0.029364312665666664,True,88,140,-52,0.04413239719,0.0702106319,-0.0260782347,1994,68,39,29,0.03410230692,0.01955867603,0.01454363089,1994,30,35,-5,0.01538461538,0.01794871795,-0.002564102564,1950,,,,inactive,False,False,False,False,,2
2012-06-13,new_high_low_breadth_top,top,0.022996725563,False,2054,1963,new_high_low_breadth_v1_20120104_20260814,0.022996725563,0.064475316123,True,121,72,49,0.06031904287,0.03589232303,0.02442671984,2006,92,21,71,0.04586241276,0.01046859422,0.03539381854,2006,39,21,18,0.01986754967,0.01069791136,0.009169638309,1963,,,,inactive,False,False,False,False,,2
2012-06-14,new_high_low_breadth_top,top,0.037764616333333334,False,2054,1960,new_high_low_breadth_v1_20120104_20260814,0.037764616333333334,0.09477528805999999,True,120,23,97,0.05994005994,0.01148851149,0.04845154845,2002,96,5,91,0.04795204795,0.002497502498,0.04545454545,2002,42,4,38,0.02142857143,0.002040816327,0.0193877551,1960,,,,inactive,False,False,False,False,,2
2012-06-15,new_high_low_breadth_top,top,0.014574930208333335,False,2054,1933,new_high_low_breadth_v1_20120104_20260814,0.014574930208333335,0.08574124531833334,True,88,73,15,0.04460212874,0.03699949316,0.00760263558,1973,71,13,58,0.03598580841,0.006588950836,0.02939685758,1973,25,12,13,0.01293326436,0.006207966891,0.006725297465,1933,,,,inactive,False,False,False,False,,2
2012-06-18,new_high_low_breadth_top,top,0.03422178020333334,False,2054,1933,new_high_low_breadth_v1_20120104_20260814,0.03422178020333334,0.07259356691333334,True,105,3,102,0.05321844906,0.001520527116,0.05169792195,1973,73,0,73,0.03699949316,0.0,0.03699949316,1973,27,0,27,0.0139679255,0.0,0.0139679255,1933,,,,inactive,False,False,False,False,,2
2012-06-19,new_high_low_breadth_top,top,0.02424603369666667,False,2054,1963,new_high_low_breadth_v1_20120104_20260814,0.02424603369666667,0.028945602488000002,True,89,24,65,0.04452226113,0.012006003,0.03251625813,1999,61,3,58,0.03051525763,0.001500750375,0.02901450725,1999,25,3,22,0.01273560876,0.001528273051,0.01120733571,1963,,,,inactive,False,False,False,False,,2
2012-06-20,new_high_low_breadth_top,top,0.006731339087666666,False,2054,1952,new_high_low_breadth_v1_20120104_20260814,0.006731339087666666,-0.016265386475333335,True,41,29,12,0.02063412179,0.01459486663,0.006039255159,1987,26,5,21,0.01308505284,0.002516356316,0.01056869653,1987,12,5,7,0.006147540984,0.00256147541,0.003586065574,1952,,,,inactive,False,False,False,False,,2
2012-06-21,new_high_low_breadth_top,top,-0.047674344806666664,False,2054,1948,new_high_low_breadth_v1_20120104_20260814,-0.047674344806666664,-0.08543896113999999,True,31,237,-206,0.015625,0.1194556452,-0.1038306452,1984,17,53,-36,0.008568548387,0.02671370968,-0.01814516129,1984,6,47,-41,0.003080082136,0.02412731006,-0.02104722793,1948,,,,inactive,False,False,False,False,,2
2012-06-25,new_high_low_breadth_top,top,-0.12256627179333335,False,2054,1937,new_high_low_breadth_v1_20120104_20260814,-0.12256627179333335,-0.13714120200166668,True,39,525,-486,0.01980700863,0.2666328085,-0.2468257999,1969,28,143,-115,0.01422041646,0.07262569832,-0.05840528187,1969,6,127,-121,0.003097573567,0.06556530718,-0.06246773361,1937,,,,inactive,False,False,False,False,,2
2012-06-26,new_high_low_breadth_top,top,-0.16915401002,False,2054,1950,new_high_low_breadth_v1_20120104_20260814,-0.16915401002,-0.20337579022333332,True,20,666,-646,0.01009081736,0.336024218,-0.3259334006,1982,13,200,-187,0.006559031282,0.1009081736,-0.09434914228,1982,3,173,-170,0.001538461538,0.08871794872,-0.08717948718,1950,,,,inactive,False,False,False,False,,2
2012-06-27,new_high_low_breadth_top,top,-0.04497511746333333,False,2054,1955,new_high_low_breadth_v1_20120104_20260814,-0.04497511746333333,-0.06922115116,True,52,197,-145,0.02617010569,0.09914443885,-0.07297433317,1987,35,90,-55,0.01761449421,0.04529441369,-0.02767991948,1987,14,81,-67,0.00716112532,0.04143222506,-0.03427109974,1955,,,,inactive,False,False,False,False,,2
2012-06-28,new_high_low_breadth_top,top,-0.14635777827333335,False,2054,1924,new_high_low_breadth_v1_20120104_20260814,-0.14635777827333335,-0.153089117361,True,63,590,-527,0.03220858896,0.3016359918,-0.2694274029,1956,47,206,-159,0.02402862986,0.1053169734,-0.08128834356,1956,13,183,-170,0.006756756757,0.09511434511,-0.08835758836,1924,,,,inactive,False,False,False,False,,2
2012-06-29,new_high_low_breadth_top,top,-0.19585577099999998,False,2054,1929,new_high_low_breadth_v1_20120104_20260814,-0.19585577099999998,-0.14818142619333333,True,59,759,-700,0.03010204082,0.387244898,-0.3571428571,1960,46,268,-222,0.02346938776,0.1367346939,-0.1132653061,1960,14,240,-226,0.007257646449,0.1244167963,-0.1171591498,1929,,,,inactive,False,False,False,False,,2
2012-07-02,new_high_low_breadth_top,top,0.03427354837,False,2151,1991,new_high_low_breadth_v1_20120104_20260814,0.03427354837,0.15683982016333334,True,147,38,109,0.06937234545,0.01793298726,0.05143935819,2119,104,20,84,0.04931247037,0.009483167378,0.03982930299,2109,37,14,23,0.01858362632,0.007031642391,0.01155198393,1991,,,,inactive,False,False,False,False,,2
2012-07-03,new_high_low_breadth_top,top,0.03541121347,False,2151,1996,new_high_low_breadth_v1_20120104_20260814,0.03541121347,0.20456522349,True,165,57,108,0.07764705882,0.02682352941,0.05082352941,2125,127,31,96,0.06004728132,0.0146572104,0.04539007092,2115,47,27,20,0.02354709419,0.01352705411,0.01002004008,1996,,,,inactive,False,False,False,False,,2
2012-07-04,new_high_low_breadth_top,top,-0.011212271896,False,2151,1991,new_high_low_breadth_v1_20120104_20260814,-0.011212271896,0.03376284556733333,True,61,108,-47,0.02877358491,0.05094339623,-0.02216981132,2120,42,45,-3,0.01990521327,0.02132701422,-0.001421800948,2110,21,41,-20,0.01054746359,0.020592667,-0.01004520342,1991,,,,inactive,False,False,False,False,,2
2012-07-05,new_high_low_breadth_top,top,-0.14863667203666667,False,2151,1984,new_high_low_breadth_v1_20120104_20260814,-0.14863667203666667,-0.0022788937633333173,True,29,553,-524,0.01371807001,0.261589404,-0.247871334,2114,19,231,-212,0.009030418251,0.1097908745,-0.1007604563,2104,10,203,-193,0.005040322581,0.1023185484,-0.09727822581,1984,,,,inactive,False,False,False,False,,2
2012-07-06,new_high_low_breadth_top,top,-0.15443816762,False,2151,1983,new_high_low_breadth_v1_20120104_20260814,-0.15443816762,0.04141760337999997,True,101,649,-548,0.0478446234,0.3074372335,-0.2595926101,2111,81,290,-209,0.03849809886,0.1378326996,-0.09933460076,2104,38,245,-207,0.01916288452,0.1235501765,-0.104387292,1983,,,,inactive,False,False,False,False,,2
2012-07-09,new_high_low_breadth_top,top,-0.14405955649666666,False,2151,1999,new_high_low_breadth_v1_20120104_20260814,-0.14405955649666666,-0.17833310486666665,True,135,617,-482,0.06355932203,0.2904896422,-0.2269303202,2124,107,335,-228,0.05054322154,0.1582427964,-0.1076995749,2117,51,246,-195,0.02551275638,0.1230615308,-0.09754877439,1999,,,,inactive,False,False,False,False,,2
2012-07-10,new_high_low_breadth_top,top,-0.2704264458666667,False,2151,2001,new_high_low_breadth_v1_20120104_20260814,-0.2704264458666667,-0.3058376593366667,True,30,907,-877,0.01412429379,0.4270244821,-0.4129001883,2124,24,524,-500,0.01132609722,0.2472864559,-0.2359603587,2119,11,336,-325,0.005497251374,0.167916042,-0.1624187906,2001,,,,inactive,False,False,False,False,,2
2012-07-11,new_high_low_breadth_top,top,-0.13235186745,False,2151,2003,new_high_low_breadth_v1_20120104_20260814,-0.13235186745,-0.121139595554,True,42,473,-431,0.0197461213,0.2223789375,-0.2026328162,2127,32,274,-242,0.0150801131,0.1291234684,-0.1140433553,2122,19,180,-161,0.009485771343,0.0898652022,-0.08037943085,2003,,,,inactive,False,False,False,False,,2
2012-07-12,new_high_low_breadth_top,top,-0.09414794380000001,False,2151,2003,new_high_low_breadth_v1_20120104_20260814,-0.09414794380000001,0.05448872823666666,True,105,392,-287,0.04936530324,0.1842971321,-0.1349318289,2127,84,254,-170,0.03958529689,0.1196983977,-0.08011310085,2122,37,172,-135,0.01847229156,0.08587119321,-0.06739890165,2003,,,,inactive,False,False,False,False,,2
2012-07-13,new_high_low_breadth_top,top,-0.01639369250666667,False,2151,2005,new_high_low_breadth_v1_20120104_20260814,-0.01639369250666667,0.13804447511333334,True,65,115,-50,0.03053076562,0.05401596994,-0.02348520432,2129,49,75,-26,0.02304797742,0.03527751646,-0.01222953904,2126,22,49,-27,0.01097256858,0.02443890274,-0.01346633416,2005,,,,inactive,False,False,False,False,,2
2012-07-16,new_high_low_breadth_top,top,-0.3237686806333333,False,2151,2003,new_high_low_breadth_v1_20120104_20260814,-0.3237686806333333,-0.17970912413666665,True,75,1042,-967,0.03531073446,0.4905838041,-0.4552730697,2124,60,691,-631,0.02827521206,0.3256361923,-0.2973609802,2122,33,471,-438,0.01647528707,0.2351472791,-0.218671992,2003,,,,inactive,False,False,False,False,,2
2012-07-17,new_high_low_breadth_top,top,-0.31364237566666664,False,2151,2006,new_high_low_breadth_v1_20120104_20260814,-0.31364237566666664,-0.04321592979999994,True,22,942,-920,0.01035781544,0.4435028249,-0.4331450094,2124,18,642,-624,0.008478568064,0.302402261,-0.2939236929,2123,8,437,-429,0.003988035892,0.2178464606,-0.2138584247,2006,,,,inactive,False,False,False,False,,2
2012-07-18,new_high_low_breadth_top,top,-0.16490238066666665,False,2151,2002,new_high_low_breadth_v1_20120104_20260814,-0.16490238066666665,-0.03255051321666666,True,43,500,-457,0.02028301887,0.2358490566,-0.2155660377,2120,28,375,-347,0.01321378008,0.176970269,-0.1637564889,2119,11,242,-231,0.005494505495,0.1208791209,-0.1153846154,2002,,,,inactive,False,False,False,False,,2
2012-07-19,new_high_low_breadth_top,top,0.008651879818,False,2151,2001,new_high_low_breadth_v1_20120104_20260814,0.008651879818,0.10279982361800001,True,52,18,34,0.0245398773,0.008494572912,0.01604530439,2119,30,9,21,0.01415762152,0.004247286456,0.009910335064,2119,7,7,0,0.003498250875,0.003498250875,0.0,2001,,,,inactive,False,False,False,False,,2
2012-07-20,new_high_low_breadth_top,top,0.0021832211922,False,2151,2005,new_high_low_breadth_v1_20120104_20260814,0.0021832211922,0.018576913698866666,True,36,26,10,0.01698113208,0.01226415094,0.004716981132,2120,20,14,6,0.009433962264,0.006603773585,0.002830188679,2120,3,5,-2,0.001496259352,0.002493765586,-0.0009975062344,2005,,,,inactive,False,False,False,False,,2
2012-07-23,new_high_low_breadth_top,top,-0.07234712579000001,False,2151,2004,new_high_low_breadth_v1_20120104_20260814,-0.07234712579000001,0.2514215548433333,True,41,239,-198,0.01934874941,0.1127890514,-0.09344030203,2119,27,180,-153,0.01274185937,0.08494572912,-0.07220386975,2119,3,106,-103,0.001497005988,0.05289421158,-0.05139720559,2004,,,,inactive,False,False,False,False,,2
2012-07-24,new_high_low_breadth_top,top,-0.06165825954333334,False,2151,2006,new_high_low_breadth_v1_20120104_20260814,-0.06165825954333334,0.2519841161233333,True,31,188,-157,0.01461574729,0.08863743517,-0.07402168788,2121,18,155,-137,0.008486562942,0.07307873645,-0.0645921735,2121,4,97,-93,0.001994017946,0.04835493519,-0.04636091725,2006,,,,inactive,False,False,False,False,,2
2012-07-25,new_high_low_breadth_top,top,-0.024935301489999995,False,2151,2015,new_high_low_breadth_v1_20120104_20260814,-0.024935301489999995,0.13996707917666665,True,35,104,-69,0.01645510108,0.0488951575,-0.03244005642,2127,20,70,-50,0.009402914904,0.03291020216,-0.02350728726,2127,6,44,-38,0.002977667494,0.02183622829,-0.01885856079,2015,,,,inactive,False,False,False,False,,2
2012-07-26,new_high_low_breadth_top,top,-0.05866228070000001,False,2151,2016,new_high_low_breadth_v1_20120104_20260814,-0.05866228070000001,-0.067314160518,True,20,189,-169,0.009398496241,0.08881578947,-0.07941729323,2128,16,136,-120,0.007518796992,0.06390977444,-0.05639097744,2128,4,85,-81,0.001984126984,0.04216269841,-0.04017857143,2016,,,,inactive,False,False,False,False,,2
2012-07-27,new_high_low_breadth_top,top,-0.08048761754333333,False,2151,2017,new_high_low_breadth_v1_20120104_20260814,-0.08048761754333333,-0.08267083873553334,True,16,259,-243,0.007525870179,0.1218250235,-0.1142991533,2126,11,177,-166,0.005174035748,0.08325493885,-0.0780809031,2126,2,101,-99,0.0009915716411,0.05007436787,-0.04908279623,2017,,,,inactive,False,False,False,False,,2
2012-07-30,new_high_low_breadth_top,top,-0.2611065525333333,False,2151,2018,new_high_low_breadth_v1_20120104_20260814,-0.2611065525333333,-0.1887594267433333,True,10,729,-719,0.004701457452,0.3427362482,-0.3380347908,2127,5,579,-574,0.002350728726,0.2722143865,-0.2698636577,2127,1,355,-354,0.0004955401388,0.1759167493,-0.1754212091,2018,,,,inactive,False,False,False,False,,2
2012-07-31,new_high_low_breadth_top,top,-0.42251539573333335,False,2151,2019,new_high_low_breadth_v1_20120104_20260814,-0.42251539573333335,-0.36085713619000004,True,4,1126,-1122,0.001879699248,0.5291353383,-0.5272556391,2128,3,947,-944,0.001409774436,0.445018797,-0.4436090226,2128,1,600,-599,0.0004952947003,0.2971768202,-0.2966815255,2019,,,,inactive,False,False,False,False,,2
2012-08-01,new_high_low_breadth_top,top,-0.13085606752333334,False,2151,2018,new_high_low_breadth_v1_20120104_20260814,-0.13085606752333334,-0.10592076603333335,True,13,358,-345,0.006111894687,0.1683121768,-0.1622002821,2127,8,303,-295,0.003761165961,0.1424541608,-0.1386929948,2127,2,187,-185,0.0009910802775,0.09266600595,-0.09167492567,2018,,,,inactive,False,False,False,False,,2
2012-08-02,new_high_low_breadth_top,top,-0.14278789295000002,False,2151,2016,new_high_low_breadth_v1_20120104_20260814,-0.14278789295000002,-0.08412561225000001,True,26,408,-382,0.01223529412,0.192,-0.1797647059,2125,20,348,-328,0.009411764706,0.1637647059,-0.1543529412,2125,13,203,-190,0.006448412698,0.1006944444,-0.09424603175,2016,,,,inactive,False,False,False,False,,2
