date,signal_id,direction,raw_value,triggered,universe_size,valid_count,version,ma_window,ma_breadth,breadth_change_5d,change_available,above_count,ma_valid_count,episode_id,episode_number,episode_day,episode_stage,event_onset,event_continuation,event_exit,event_capped_confirmation,capped_confirmation_reason,capped_confirmation_n
2013-07-16,ma120_breadth_reversal_bottom,bottom,0.3823659725,False,2343,2257,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.3823659725,0.13701610539999998,True,863,2257,,,,inactive,False,False,False,False,,2
2013-07-17,ma120_breadth_reversal_bottom,bottom,0.3495790873,False,2343,2257,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.3495790873,0.06228382389999998,True,789,2257,,,,inactive,False,False,False,False,,2
2013-07-18,ma120_breadth_reversal_bottom,bottom,0.3600886918,False,2343,2255,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.3600886918,0.02896579170000002,True,812,2255,,,,inactive,False,False,False,False,,2
2013-07-19,ma120_breadth_reversal_bottom,bottom,0.3221238938,False,2343,2260,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.3221238938,0.0005847518000000052,True,728,2260,,,,inactive,False,False,False,False,,2
2013-07-22,ma120_breadth_reversal_bottom,bottom,0.358348135,False,2343,2252,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.358348135,-0.0014214706999999827,True,807,2252,,,,inactive,False,False,False,False,,2
2013-07-23,ma120_breadth_reversal_bottom,bottom,0.4059449867,False,2343,2254,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.4059449867,0.023579014200000026,True,915,2254,,,,inactive,False,False,False,False,,2
2013-07-24,ma120_breadth_reversal_bottom,bottom,0.416592724,False,2343,2254,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.416592724,0.06701363670000005,True,939,2254,,,,inactive,False,False,False,False,,2
2013-07-25,ma120_breadth_reversal_bottom,bottom,0.3829787234,False,2343,2256,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.3829787234,0.02289003159999997,True,864,2256,,,,inactive,False,False,False,False,,2
2013-07-26,ma120_breadth_reversal_bottom,bottom,0.3735581189,False,2343,2254,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.3735581189,0.05143422510000001,True,842,2254,,,,inactive,False,False,False,False,,2
2013-07-29,ma120_breadth_reversal_bottom,bottom,0.3521314387,False,2343,2252,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.3521314387,-0.006216696299999991,True,793,2252,,,,inactive,False,False,False,False,,2
2013-07-30,ma120_breadth_reversal_bottom,bottom,0.3512433393,False,2343,2252,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.3512433393,-0.0547016474,True,791,2252,,,,inactive,False,False,False,False,,2
2013-07-31,ma120_breadth_reversal_bottom,bottom,0.3629103815,False,2343,2254,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.3629103815,-0.053682342500000035,True,818,2254,,,,inactive,False,False,False,False,,2
2013-08-01,ma120_breadth_reversal_bottom,bottom,0.4178507993,False,2343,2252,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.4178507993,0.03487207590000002,True,941,2252,,,,inactive,False,False,False,False,,2
2013-08-02,ma120_breadth_reversal_bottom,bottom,0.4284448383,False,2343,2257,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.4284448383,0.054886719400000006,True,967,2257,,,,inactive,False,False,False,False,,2
2013-08-05,ma120_breadth_reversal_bottom,bottom,0.4677920924,False,2343,2251,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.4677920924,0.1156606537,True,1053,2251,,,,inactive,False,False,False,False,,2
2013-08-06,ma120_breadth_reversal_bottom,bottom,0.4866666667,False,2343,2250,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.4866666667,0.13542332739999996,True,1095,2250,,,,inactive,False,False,False,False,,2
2013-08-07,ma120_breadth_reversal_bottom,bottom,0.4605790646,False,2343,2245,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.4605790646,0.09766868309999999,True,1034,2245,,,,inactive,False,False,False,False,,2
2013-08-08,ma120_breadth_reversal_bottom,bottom,0.4826203209,False,2343,2244,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.4826203209,0.06476952159999999,True,1083,2244,,,,inactive,False,False,False,False,,2
2013-08-09,ma120_breadth_reversal_bottom,bottom,0.493772242,False,2343,2248,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.493772242,0.06532740369999995,True,1110,2248,,,,inactive,False,False,False,False,,2
2013-08-12,ma120_breadth_reversal_bottom,bottom,0.5531820205,False,2343,2247,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.5531820205,0.08538992809999996,True,1243,2247,,,,inactive,False,False,False,False,,2
2013-08-13,ma120_breadth_reversal_bottom,bottom,0.5690115761,False,2343,2246,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.5690115761,0.0823449094,True,1278,2246,,,,inactive,False,False,False,False,,2
2013-08-14,ma120_breadth_reversal_bottom,bottom,0.5693333333,False,2342,2250,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.5693333333,0.10875426870000005,True,1281,2250,,,,inactive,False,False,False,False,,2
2013-08-15,ma120_breadth_reversal_bottom,bottom,0.5235975067,False,2342,2246,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.5235975067,0.04097718580000004,True,1176,2246,,,,inactive,False,False,False,False,,2
2013-08-16,ma120_breadth_reversal_bottom,bottom,0.4530485091,False,2342,2247,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.4530485091,-0.040723732899999976,True,1018,2247,,,,inactive,False,False,False,False,,2
2013-08-19,ma120_breadth_reversal_bottom,bottom,0.5156110616,False,2342,2242,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.5156110616,-0.03757095889999995,True,1156,2242,,,,inactive,False,False,False,False,,2
2013-08-20,ma120_breadth_reversal_bottom,bottom,0.512,False,2342,2250,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.512,-0.05701157609999996,True,1152,2250,,,,inactive,False,False,False,False,,2
2013-08-21,ma120_breadth_reversal_bottom,bottom,0.532,False,2342,2250,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.532,-0.03733333329999999,True,1197,2250,,,,inactive,False,False,False,False,,2
2013-08-22,ma120_breadth_reversal_bottom,bottom,0.5324444444,False,2342,2250,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.5324444444,0.008846937700000002,True,1198,2250,,,,inactive,False,False,False,False,,2
2013-08-23,ma120_breadth_reversal_bottom,bottom,0.5137655417,False,2342,2252,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.5137655417,0.0607170326,True,1157,2252,,,,inactive,False,False,False,False,,2
2013-08-26,ma120_breadth_reversal_bottom,bottom,0.5841100755,False,2342,2253,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.5841100755,0.06849901390000002,True,1316,2253,,,,inactive,False,False,False,False,,2
2013-08-27,ma120_breadth_reversal_bottom,bottom,0.6166148378,False,2342,2251,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.6166148378,0.10461483780000003,True,1388,2251,,,,inactive,False,False,False,False,,2
2013-08-28,ma120_breadth_reversal_bottom,bottom,0.5990230906,False,2342,2252,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.5990230906,0.0670230906,True,1349,2252,,,,inactive,False,False,False,False,,2
2013-08-29,ma120_breadth_reversal_bottom,bottom,0.6085219707,False,2342,2253,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.6085219707,0.07607752629999998,True,1371,2253,,,,inactive,False,False,False,False,,2
2013-08-30,ma120_breadth_reversal_bottom,bottom,0.5695921986,False,2342,2256,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.5695921986,0.055826656899999993,True,1285,2256,,,,inactive,False,False,False,False,,2
2013-09-02,ma120_breadth_reversal_bottom,bottom,0.5933333333,False,2342,2250,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.5933333333,0.009223257799999995,True,1335,2250,,,,inactive,False,False,False,False,,2
2013-09-03,ma120_breadth_reversal_bottom,bottom,0.6580931264,False,2342,2255,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.6580931264,0.04147828859999991,True,1484,2255,,,,inactive,False,False,False,False,,2
2013-09-04,ma120_breadth_reversal_bottom,bottom,0.6567627494,False,2342,2255,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.6567627494,0.05773965879999998,True,1481,2255,,,,inactive,False,False,False,False,,2
2013-09-05,ma120_breadth_reversal_bottom,bottom,0.6452612932,False,2342,2258,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.6452612932,0.036739322500000005,True,1457,2258,,,,inactive,False,False,False,False,,2
2013-09-06,ma120_breadth_reversal_bottom,bottom,0.6654851573,False,2342,2257,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.6654851573,0.09589295870000003,True,1502,2257,,,,inactive,False,False,False,False,,2
2013-09-09,ma120_breadth_reversal_bottom,bottom,0.7159343098,False,2342,2253,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.7159343098,0.1226009764999999,True,1613,2253,,,,inactive,False,False,False,False,,2
2013-09-10,ma120_breadth_reversal_bottom,bottom,0.7608695652,False,2342,2254,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.7608695652,0.10277643880000009,True,1715,2254,,,,inactive,False,False,False,False,,2
2013-09-11,ma120_breadth_reversal_bottom,bottom,0.7615452931,False,2342,2252,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.7615452931,0.10478254369999995,True,1715,2252,,,,inactive,False,False,False,False,,2
2013-09-12,ma120_breadth_reversal_bottom,bottom,0.7630057803,False,2342,2249,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.7630057803,0.11774448709999996,True,1716,2249,,,,inactive,False,False,False,False,,2
2013-09-13,ma120_breadth_reversal_bottom,bottom,0.7570093458,False,2342,2247,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.7570093458,0.09152418849999999,True,1701,2247,,,,inactive,False,False,False,False,,2
2013-09-16,ma120_breadth_reversal_bottom,bottom,0.7570093458,False,2342,2247,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.7570093458,0.041075036000000065,True,1701,2247,,,,inactive,False,False,False,False,,2
2013-09-17,ma120_breadth_reversal_bottom,bottom,0.6585040071,False,2342,2246,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.6585040071,-0.10236555810000003,True,1479,2246,,,,inactive,False,False,False,False,,2
2013-09-18,ma120_breadth_reversal_bottom,bottom,0.6926503341,False,2342,2245,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.6926503341,-0.06889495899999998,True,1555,2245,,,,inactive,False,False,False,False,,2
2013-09-23,ma120_breadth_reversal_bottom,bottom,0.765625,False,2342,2240,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.765625,0.0026192197000000084,True,1715,2240,,,,inactive,False,False,False,False,,2
2013-09-24,ma120_breadth_reversal_bottom,bottom,0.7440927329,False,2342,2243,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.7440927329,-0.012916612900000013,True,1669,2243,,,,inactive,False,False,False,False,,2
2013-09-25,ma120_breadth_reversal_bottom,bottom,0.7226440375,False,2342,2239,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.7226440375,-0.034365308300000064,True,1618,2239,,,,inactive,False,False,False,False,,2
2013-09-26,ma120_breadth_reversal_bottom,bottom,0.65207682,False,2342,2239,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.65207682,-0.006427187100000009,True,1460,2239,,,,inactive,False,False,False,False,,2
2013-09-27,ma120_breadth_reversal_bottom,bottom,0.6476614699,False,2342,2245,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.6476614699,-0.044988864200000034,True,1454,2245,,,,inactive,False,False,False,False,,2
2013-09-30,ma120_breadth_reversal_bottom,bottom,0.6769025367,False,2342,2247,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.6769025367,-0.0887224633,True,1521,2247,,,,inactive,False,False,False,False,,2
2013-10-08,ma120_breadth_reversal_bottom,bottom,0.7438861716,False,2342,2249,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.7438861716,-0.0002065612999999633,True,1673,2249,,,,inactive,False,False,False,False,,2
2013-10-09,ma120_breadth_reversal_bottom,bottom,0.7723830735,False,2342,2245,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.7723830735,0.04973903600000007,True,1734,2245,,,,inactive,False,False,False,False,,2
2013-10-10,ma120_breadth_reversal_bottom,bottom,0.7486654804,False,2342,2248,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.7486654804,0.09658866040000003,True,1683,2248,,,,inactive,False,False,False,False,,2
2013-10-11,ma120_breadth_reversal_bottom,bottom,0.7932414406,False,2342,2249,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.7932414406,0.14557997070000006,True,1784,2249,,,,inactive,False,False,False,False,,2
2013-10-14,ma120_breadth_reversal_bottom,bottom,0.820855615,False,2342,2244,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.820855615,0.14395307830000004,True,1842,2244,,,,inactive,False,False,False,False,,2
2013-10-15,ma120_breadth_reversal_bottom,bottom,0.8224799286,False,2342,2242,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.8224799286,0.07859375699999993,True,1844,2242,,,,inactive,False,False,False,False,,2
2013-10-16,ma120_breadth_reversal_bottom,bottom,0.7361607143,False,2342,2240,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.7361607143,-0.036222359200000054,True,1649,2240,,,,inactive,False,False,False,False,,2
2013-10-17,ma120_breadth_reversal_bottom,bottom,0.7547926884,False,2342,2243,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.7547926884,0.006127207999999995,True,1693,2243,,,,inactive,False,False,False,False,,2
2013-10-18,ma120_breadth_reversal_bottom,bottom,0.7658058771,False,2342,2246,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.7658058771,-0.027435563499999982,True,1720,2246,,,,inactive,False,False,False,False,,2
2013-10-21,ma120_breadth_reversal_bottom,bottom,0.8123049487,False,2342,2243,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.8123049487,-0.00855066630000001,True,1822,2243,,,,inactive,False,False,False,False,,2
2013-10-22,ma120_breadth_reversal_bottom,bottom,0.8010704728,False,2342,2242,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.8010704728,-0.021409455799999977,True,1796,2242,,,,inactive,False,False,False,False,,2
2013-10-23,ma120_breadth_reversal_bottom,bottom,0.7359750668,False,2342,2246,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.7359750668,-0.00018564749999994135,True,1653,2246,,,,inactive,False,False,False,False,,2
2013-10-24,ma120_breadth_reversal_bottom,bottom,0.7035555556,False,2342,2250,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.7035555556,-0.051237132799999974,True,1583,2250,,,,inactive,False,False,False,False,,2
2013-10-25,ma120_breadth_reversal_bottom,bottom,0.6394101877,False,2342,2238,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.6394101877,-0.1263956894,True,1431,2238,,,,inactive,False,False,False,False,,2
2013-10-28,ma120_breadth_reversal_bottom,bottom,0.6188140883,False,2342,2243,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.6188140883,-0.19349086040000008,True,1388,2243,,,,inactive,False,False,False,False,,2
2013-10-29,ma120_breadth_reversal_bottom,bottom,0.4908685969,False,2342,2245,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.4908685969,-0.3102018759,True,1102,2245,,,,inactive,False,False,False,False,,2
2013-10-30,ma120_breadth_reversal_bottom,bottom,0.5438362261,False,2342,2247,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.5438362261,-0.19213884069999998,True,1222,2247,,,,inactive,False,False,False,False,,2
2013-10-31,ma120_breadth_reversal_bottom,bottom,0.5272321429,False,2342,2240,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.5272321429,-0.17632341270000007,True,1181,2240,,,,inactive,False,False,False,False,,2
2013-11-01,ma120_breadth_reversal_bottom,bottom,0.5089285714,False,2342,2240,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.5089285714,-0.1304816163,True,1140,2240,,,,inactive,False,False,False,False,,2
2013-11-04,ma120_breadth_reversal_bottom,bottom,0.533572068,False,2342,2234,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.533572068,-0.08524202029999994,True,1192,2234,,,,inactive,False,False,False,False,,2
2013-11-05,ma120_breadth_reversal_bottom,bottom,0.583221776,False,2342,2241,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.583221776,0.09235317910000002,True,1307,2241,,,,inactive,False,False,False,False,,2
2013-11-06,ma120_breadth_reversal_bottom,bottom,0.5502008032,False,2342,2241,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.5502008032,0.006364577099999935,True,1233,2241,,,,inactive,False,False,False,False,,2
2013-11-07,ma120_breadth_reversal_bottom,bottom,0.4957570344,False,2342,2239,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.4957570344,-0.03147510849999996,True,1110,2239,,,,inactive,False,False,False,False,,2
2013-11-08,ma120_breadth_reversal_bottom,bottom,0.4467706013,False,2342,2245,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.4467706013,-0.062157970100000015,True,1003,2245,,,,inactive,False,False,False,False,,2
2013-11-11,ma120_breadth_reversal_bottom,bottom,0.4720857526,False,2342,2239,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.4720857526,-0.06148631539999999,True,1057,2239,,,,inactive,False,False,False,False,,2
2013-11-12,ma120_breadth_reversal_bottom,bottom,0.5124666073,False,2342,2246,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.5124666073,-0.07075516869999998,True,1151,2246,,,,inactive,False,False,False,False,,2
2013-11-13,ma120_breadth_reversal_bottom,bottom,0.439589835,False,2342,2243,ma_period_breadth_decomposition_v1_20120104_20260814,120,0.439589835,-0.11061096819999999,True,986,2243,,,,inactive,False,False,False,False,,2
